label,message,processed_text,language
spam ,Nuestro nuevo servicio de música para móviles ya está disponible. El reproductor de música gratuito llegará en breve. Solo tienes que instalarlo en tu teléfono para buscar contenido de los mejores artistas.,nuev servici msic mvil est dispon reproductor msic gratuit lleg brev sol instal telfon busc conten mejor artist,spanish
ham  ,¿Debo preguntar una cosa si no me malinterpretas?,deb pregunt cos si malinterpret,spanish
ham  ,"Comprueba la ortografía correcta, es decir, sarcasmo.",comprueb ortograf correct dec sarcasm,spanish
spam ,¡URGENTE! ¡El 1/08/03 su número de móvil recibió un premio de bonificación de £2000 por llamada! ¡Este es nuestro segundo intento de comunicarnos con USTED! Llame al 0871-4719-523 BOX95QU Tarifa nacional BT,urgent nmer mvil recibi premi bonificacin llam segund intent comunic usted llam boxqu tarif nacional bt,spanish
ham  ,"¿Estás enojada conmigo? ¿Qué pasa, querida?",ests enoj conmig qu pas quer,spanish
ham  ,Creo que ya habías dado dos pistas en el foro... Porque le dije a Ron y Darren que se lo dirían a Shuhui.,cre hab dad dos pist for dij ron darr dir shuhui,spanish
ham  ,"Sí, ok, gracias...",s ok graci,spanish
ham  ,Hola:) empleado de cts ¿cómo estás?,hol emple cts cmo ests,spanish
ham  ,"Por favor, por favor, averígüelo con la tía Nike.",favor favor avergel ta nik,spanish
ham  ,"Wow... Te amo tanto, ¿sabes? ¡Apenas puedo soportarlo! Me pregunto cómo te irá el día y si estarás bien, mi amor... Pienso en ti y te extraño.",wow amo sab apen pued soport pregunt cmo ir da si estars bien amor piens extra,spanish
ham  ,No gritar significa chillar.,grit signif chill,spanish
ham  ,"Oye, ¿qué pasa, De? ¿Estás bien?",oye qu pas ests bien,spanish
ham  ,¿Debería haber recogido un recibo o algo antes?,deber hab recog recib,spanish
ham  ,¿Pienso que Chennai está bien asentado?,piens chennai est bien asent,spanish
ham  ,¡Vaya! ¡No era mi intención enviarte eso! ¡Jaja!,vay intencin enviart jaj,spanish
ham  ,"Lamentablemente, acabo de enterarme de que tenemos que recoger a mi hermana en el aeropuerto esa noche, así que no creo que salga en absoluto. Deberíamos intentar salir una de las noches.",lament acab enter recog herman aeropuert noch as cre salg absolut deber intent sal noch,spanish
ham  ,Novio horrible... ahora tengo muchísima hambre...,novi horribl ahor muchsim hambr,spanish
ham  ,Recuerda ese día..,recuerd da,spanish
spam ,"Has ganado un Nokia 7250i. Esto es lo que obtienes cuando ganas nuestra subasta GRATUITA. Para participar, envía tu número de Nokia al 86021 ahora. HG/Suite342/2Lands Row/W1JHL 16+",gan noki i obtien gan subast gratuit particip enva nmer noki ahor hgsuitelands rowwjhl,spanish
ham  ,"¿Cómo te sientes? Señor, no eres mi verdadero Valentín, solo mi Valentín, ¡aunque apenas juegues!",cmo sient seor verdader valentn sol valentn aunqu apen jueg,spanish
ham  ,Todo suena bien. Los dedos... Hace que sea difícil escribir.,suen bien ded hac difcil escrib,spanish
ham  ,A medianoche como mínimo,medianoch mnim,spanish
ham  ,¿No estás seguro de que no estoy tratando de hacer fumar a Xavier porque no quiero fumar después de que me hayan dicho que fumo demasiado?,ests segur trat hac fum xavi quier fum despus dich fum demasi,spanish
ham  ,"K, ven a Nordstrom cuando hayas terminado.",k ven nordstrom termin,spanish
ham  ,¿Sabes qué es la AMISTAD real? Te doy un ejemplo: solo échale un vistazo a este mensaje. Cada ortografía de este mensaje es incorrecta. Pero aún así puedes leerlo sin ningún problema. BUENAS NOCHES Y QUE TENGAS UN BUEN SUEÑO. DULCES SUEÑOS.,sab qu amist real doy ejempl sol chal vistaz mensaj cad ortograf mensaj incorrect an as pued leerl ningn problem buen noch buen sue dulc sue,spanish
ham  ,Ahora la conferencia de prensa da:),ahor conferent prens da,spanish
spam ,"Hola desde Orange. Para obtener acceso gratuito durante 1 mes a partidos, noticias y deportes, además de 10 mensajes de texto y 20 mensajes con fotos gratuitos, responda SÍ. Se aplican las condiciones: www.orange.co.uk/ow",hol orang obten acces gratuit mes part notici deport adems mensaj text mensaj fot gratuit respond s aplic condicion,spanish
ham  ,"Después de terminar la carrera, no tiene sentido dedicarse a las finanzas.",despus termin carrer dedic finanz,spanish
ham  ,"Buenas tardes, mi amor! ¿Alguna perspectiva de trabajo? ¿Me extrañas? ¿Qué haces? ¿Estás siendo perezoso y sombrío, hmmm? ¿O feliz y lleno de mi amor?",buen tard amor algun perspect trabaj extra qu hac ests siend perez sombr hmmm feliz llen amor,spanish
ham  ,No te molestaré más... Jia tú...,molest ms jia t,spanish
ham  ,Bishan está más cerca... No es necesario comprar tan temprano porque si compro ahora tengo que estacionar mi auto...,bish est ms cerc necesari compr tan tempran si compr ahor estacion aut,spanish
ham  ,"Yo, no lo sé otra vez oh",s vez oh,spanish
ham  ,El tipo apesta a Snake. Se hizo viejo y Raiden se puso fuerte.,tip apest snak hiz viej raid pus fuert,spanish
ham  ,Él te manda saludos y te pide que regreses al sur de Tampa (preferiblemente a una fiesta de cerveza).,l mand salud pid regres sur tamp prefer fiest cervez,spanish
ham  ,"En el mensaje de correo electrónico que acabas de recibir, me dijiste gracias por el regalo.",mensaj corre electrn acab recib dij graci regal,spanish
ham  ,Tú también...,t tambin,spanish
ham  ,"Ok, ¿cómo estás, querida? ¿Llamaste a Chechi?",ok cmo ests quer llam chechi,spanish
ham  ,"Sí, hacemos bolsas. ¿Cuándo quieres?",s hac bols cund quier,spanish
ham  ,"Ok, encontré uno de Pierre Cardin que parece normal, cuesta 20 y está en oferta.",ok encontr pierr cardin parec normal cuest est ofert,spanish
ham  ,Dormir bien es cuestión de ritmo. La persona tiene que establecer un ritmo que el cuerpo aprenderá y utilizará. Si quieres saber más :-),dorm bien cuestin ritm person establec ritm cuerp aprend utiliz si quier sab ms,spanish
ham  ,¿Qué estás haciendo?,qu ests hac,spanish
ham  ,"Mensaje de . Estoy en el Hospital de Truro en la extensión . Puedes llamarme aquí, ya que tengo un teléfono a mi lado.",mensaj hospital trur extensin pued llam aqu telfon lad,spanish
ham  ,"Una sola línea con un gran significado::::: ""Extrañas algo de tu ""Mejor Vida"", pero no extrañes tu mejor vida por nada... Buen trabajo...",sol lne gran signific extra mejor vid extra mejor vid buen trabaj,spanish
ham  ,Acabas de conseguir algo de dinero para la gasolina. ¿Existe alguna posibilidad de que tú y tu grupo quieran emprender una gran aventura en la naturaleza?,acab consegu diner gasolin exist algun posibil t grup quier emprend gran aventur naturalez,spanish
ham  ,No te preocupes... usa trozos de hielo en una compresa de tela. También toma 2 tabletas.,preocup usa troz hiel compres tel tambin tom tablet,spanish
ham  ,El tipo acaba de ver un coche aparcado con el techo corredizo levantado. Sux,tip acab ver coch aparc tech corrediz levant sux,spanish
ham  ,Prepárate para ponerte tu excelente cara de subtítulo :),preprat ponert excelent car subttul,spanish
ham  ,Mañana estoy terminando 9 puertas,maan termin puert,spanish
ham  ,"El &lt;#&gt; g que vi hace unos días, el tipo quiere vender wifi solo por &lt;#&gt; y con 3g por &lt;#&gt; . Por eso lo borré.",ltgt g vi hac das tip quier vend wifi sol ltgt g ltgt borr,spanish
ham  ,Llego tarde. Estaré allí a las,lleg tard all,spanish
ham  ,"Como sea, estoy bastante enojado.",bastant enoj,spanish
ham  ,Hoy es el DÍA DE ACEPTACIÓN. ¿Me aceptas como? Hermano Hermana Amante Querido1 Mejor1 Cercano1 Amigo1 Compañero de vida Amado Amigo1 Sin respuesta significa enemigo,hoy da aceptacin acept herman herman amant quer mejor cercan amig compaer vid amad amig respuest signif enemig,spanish
ham  ,No tengo mucha imagen en clase.,much imag clas,spanish
ham  ,No:-) Tengo rumores de que vas a comprar un apartamento en Chennai:-),rumor vas compr apartament chennai,spanish
ham  ,Cerca de la oficina de televisión de kalainar.thenampet,cerc oficin televisin kalainarthenampet,spanish
spam ,"Actualmente, su saldo en efectivo es de 500 libras. Para maximizar su ingreso de efectivo, envíe ahora GO al 86688 por solo 150 p./mensaje. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL",actual sald efect libr maximiz ingres efect enve ahor go sol pmensaj cc hgsuitelands rowwjhl,spanish
spam ,SUBASTA DE SMS: ¡Hoy se subastará un Nokia 7250 NUEVO! ¡La subasta es GRATUITA! ¡Únase y participe! Envíe un mensaje de texto con la palabra NOKIA al 86021 ahora. HG/Suite342/2Lands Row/W1J6HL,subast sms hoy subast noki nuev subast gratuit nas particip enve mensaj text palabr noki ahor hgsuitelands rowwjhl,spanish
ham  ,"Mi hermana está viendo el programa por la tarde, así que no lo estoy viendo. ¿Quieres verlo hoy o mañana?",herman est viend program tard as viend quier verl hoy maan,spanish
ham  ,"Suena bien... Jaja... Puedo... Wah, estás tan rápido liao...",suen bien jaj pued wah ests tan rpid lia,spanish
ham  ,No. Supongo que para ser entrometida. No sé si estoy exagerando si me asusto.,supong ser entromet s si exager si asust,spanish
ham  ,"Recuerda a todos aquellos a quienes lastimé durante los días del impostor satánico en mí. Deben pagar un precio, que así sea. Que el destino me ayude a seguir adelante y, como dijiste, reza para que tenga la voluntad de superarlo.",recuerd aquell lastim das impostor satnic m deb pag preci as destin ayud segu adel dij rez volunt super,spanish
ham  ,¿Cómo hacer feliz a una chica? No es nada difícil hacer felices a las chicas. Solo necesitas ser... 1. Un amigo 2. Un compañero 3. Un amante 4. Un chef . . . &lt;#&gt; . Buen oyente &lt;#&gt; . Organizador &lt;#&gt; . Buen novio &lt;#&gt; . Muy limpio &lt;#&gt; . Simpático &lt;#&gt; . Atlético &lt;#&gt; . Cálido . . . &lt;#&gt; . Valiente &lt;#&gt; . Decidido &lt;#&gt; . Verdadero &lt;#&gt; . Confiable &lt;#&gt; . Inteligente . . . &lt;#&gt; . Psicólogo &lt;#&gt; . Exterminador de plagas &lt;#&gt; . Psiquiatra &lt;#&gt; . Sanador. .  &lt;#&gt; . Estilista &lt;#&gt; . Conductor . . Aaniye pudunga venaam..,cmo hac feliz chic difcil hac felic chic sol necesit ser amig compaer amant chef ltgt buen oyent ltgt organiz ltgt buen novi ltgt limpi ltgt simptic ltgt atltic ltgt clid ltgt valient ltgt decid ltgt verdader ltgt confiabl ltgt inteligent ltgt psiclog ltgt extermin plag ltgt psiquiatr ltgt sanador ltgt estil ltgt conductor aaniy pudung venaam,spanish
ham  ,"¿Por qué, princesa? ¡Apuesto a que todos tus hermanos te persiguen!",qu princes apuest herman persig,spanish
ham  ,"Reservaré en Chez Jules para las ocho y media, ¿te parece bien?",reserv chez jul ocho medi parec bien,spanish
ham  ,Hhahhaahahah rofl wtf nig ¿estaba Leonardo en tu habitación o algo así?,hhahhaahahah rofl wtf nig leonard habitacin as,spanish
ham  ,"Sí, ahora estoy en la casa de Derek, nos vemos el domingo &lt;3",s ahor cas derek vem doming lt,spanish
ham  ,"Está bien, avísame antes de que comience alrededor de &lt;#&gt;, estaré fuera todo el día.",est bien avsam comienc alrededor ltgt da,spanish
ham  ,"Lo siento, llamaré más tarde.",sient llam ms tard,spanish
ham  ,"Me preguntaba si estaría bien que llamaras al tío John y le dijeras que las cosas no son iguales en Nigeria que aquí. Que esos $100 dólares son dos años de envío y que sabes que es un esfuerzo, pero pienso devolverte cada centavo que me des. Cada centavo, así que no me parece práctico esperar nada de ti. Algo así.",pregunt si estar bien llam to john dijer cos igual nigeri aqu dlar dos aos envo sab esfuerz piens devolvert cad centav des cad centav as parec prctic esper as,spanish
ham  ,No hay otros cargos después de los cargos por transferencia y puedes retirar como quieras.,carg despus carg transferent pued retir quier,spanish
ham  ,"No busques el amor, deja que el amor te encuentre. Por eso se llama enamorarse, porque no te fuerzas, simplemente te enamoras y sabes que hay alguien que te abraza... BSLVYL",busqu amor dej amor encuentr llam enamor fuerz simplement enamor sab algui abraz bslvyl,spanish
ham  ,A las 4. Vamos a Bill Miller.,vam bill mill,spanish
ham  ,"Te amo. Haces arder mi alma. No es solo una chispa, sino una llama. Una llama enorme y ardiente. Besos y abrazos.",amo hac arder alma sol chisp sin llam llam enorm ardient bes abraz,spanish
ham  ,"De algún modo, alguien está hecho para ti. Y Dios ha decidido un momento perfecto para que conozcas a esa persona... hasta entonces... ¡Disfruta de tus amores...! ;-)",algn mod algui est hech dios decid moment perfect conozc person entonc disfrut amor,spanish
ham  ,Ese es mi traje de luna de miel. :),traj lun miel,spanish
ham  ,¿Ayudará si proponemos volver mañana?,ayud si propon volv maan,spanish
spam ,PRIVADO! Su estado de cuenta del año 2003 muestra 800 puntos S.I.M. sin canjear. Llame al 08719899230 Código de identificación: 41685 Caduca el 11/07/04,priv cuent ao muestr punt sim canj llam cdig identificacin caduc,spanish
ham  ,Nunca culpes a un día de tu vida. Los días buenos te dan felicidad. Los días malos te dan experiencia. Ambos son esenciales en la vida. ¡Todas son bendiciones de Dios! Buenos días.,nunc culp da vid das buen dan felic das mal dan experient ambos esencial vid tod bendicion dios buen das,spanish
ham  ,"Por favor, confirme la hora para recoger el cheque.",favor conf hor recog chequ,spanish
spam ,"Como suscriptor registrado, participará en el sorteo de un vale de regalo de £100 al recibir una respuesta correcta. ¿Cuándo son las próximas olimpiadas? Envíe una respuesta por mensaje de texto al 80062",suscriptor registr particip sorte val regal recib respuest correct cund prxim olimpi enve respuest mensaj text,spanish
spam ,"¡URGENTE! Su número de móvil ha sido premiado con un premio de 2000 £ GARANTIZADO. Llame al 09061790121 desde un teléfono fijo. Solicite el número 3030. Válido solo durante 12 horas, 150 ppm",urgent nmer mvil sid premi premi garantiz llam telfon fij solicit nmer vlid sol hor ppm,spanish
ham  ,Papá te cuidará bien :),pap cuid bien,spanish
ham  ,"Sí, probablemente, todavía tengo que ver a Leo.",s probabl todav ver leo,spanish
ham  ,K.¿Y luego alguna otra especial?,ky lueg algun especial,spanish
ham  ,"Carlos se está tomando su tiempo como siempre, así que avísame cuando tú y Patty hayan terminado o quieran fumar y le diré que se vaya.",carl est tom tiemp siempr as avsam t patty termin quier fum dir vay,spanish
ham  ,Ok pa. No hay problema:-),ok pa problem,spanish
ham  ,¿Has oído hablar de ese trabajo? Voy a asistir a esa charla sobre la vida salvaje de nuevo esta noche si quieres venir. ¿Es eso de Worzels y un Wizzle o lo que sea?,odo habl trabaj voy asist charl vid salvaj nuev noch si quier ven worzels wizzl,spanish
ham  ,"Dios tomó una flor y la sumergió en ROCÍO, la tocó con amor y se convirtió en ti, y me la regaló y dijo: ESTE AMIGO ES PARA TI.",dios tom flor sumergi roc toc amor convirti regal dij amig,spanish
ham  ,Cuando llegaste al albergue.,lleg alberg,spanish
ham  ,"Ok, no hay problema... Vendré después del almuerzo entonces...",ok problem vendr despus almuerz entonc,spanish
ham  ,"Solo te digo que me iré a Shanghai el 21, así que tendremos más tiempo para encontrarnos, hasta luego.",sol dig ir shanghai as ms tiemp encontr lueg,spanish
ham  ,¿Estás helado? ¿Ya llegaste a casa? ¿Recordarás besar a tu mamá por la mañana? ¿Me amas? ¿Piensas en mí? ¿Ya me extrañas?,ests hel lleg cas recordars bes mam maan amas piens m extra,spanish
ham  ,¿Están todos listos para el gran día de mañana?,estn list gran da maan,spanish
ham  ,Probablemente estaré cerca de ti mucho tiempo.,probabl cerc tiemp,spanish
ham  ,645,,spanish
spam ,RT-KIng Pro Video Club>> ¿Necesitas ayuda? info@ringtoneking.co.uk o llama al 08701237397 Debes ser mayor de 16 años. ¡Los créditos del club se pueden canjear en www.ringtoneking.co.uk! ¡Disfrútalos!,rtking pro vide club necesit ayud inforingtonekingcouk llam deb ser mayor aos crdit club pued canj disfrtal,spanish
